Id,y
53266,1.6949631
53267,1.9765064
53268,1.7208081
53269,1.6371853
53270,1.7338665
53271,2.0177083
53272,1.5384612
53273,1.4736474
53274,1.8308042
53275,1.5181588
53276,1.539718
53277,1.5983328
53278,1.6300579
53279,1.7338252
53280,1.7178451
53281,2.072633
53282,1.9843315
53283,1.782393
53284,1.6180739
53285,1.9575944
53286,2.389586
53287,1.9141752
53288,1.2244333
53289,1.2340043
53290,1.5130625
53291,1.1617404
53292,1.813332
53293,2.399049
53294,2.1295004
53295,1.5859544
53296,1.4685609
53297,1.8448339
53298,1.4250307
53299,2.1601129
53300,2.1385407
53301,1.7355897
53302,1.6086442
53303,1.5191303
53304,1.9016086
53305,1.6208909
53306,1.9734981
53307,1.813428
53308,2.048514
53309,2.146298
53310,1.8183111
53311,1.5030465
53312,1.9776247
53313,1.9979731
53314,1.5635841
53315,1.9525045
53316,1.2296338
53317,2.045153
53318,1.6786057
53319,2.1483989
53320,2.1859298
53321,1.8798175
53322,2.0105815
53323,1.6940203
53324,2.250759
53325,2.2426324
53326,1.89544
53327,1.722151
53328,1.4266721
53329,2.0523882
53330,1.5337358
53331,1.7966856
53332,1.8159057
53333,1.5103607
53334,1.6598012
53335,2.1235323
53336,1.7444894
53337,1.5339777
53338,1.8708113
53339,1.2324407
53340,1.4611667
53341,1.9450729
53342,2.0421617
53343,2.0514317
53344,1.890734
53345,1.9845781
53346,2.5365975
53347,1.9392711
53348,2.2743244
53349,2.103023
53350,1.8005457
53351,1.8488204
53352,1.820926
53353,2.0284674
53354,1.298
53355,1.7199563
53356,1.8465474
53357,2.1179118
53358,1.7637119
53359,2.1765854
53360,1.7927217
53361,1.9416598
53362,2.1771274
53363,1.5319548
53364,1.9652784
53365,1.6584957
53366,2.0702786
53367,2.2964761
53368,1.5180595
53369,1.9508609
53370,2.0188792
53371,1.9506805
53372,1.8472036
53373,1.5471268
53374,1.8451201
53375,1.8263699
53376,2.113794
53377,1.5749525
53378,2.030995
53379,1.61458
53380,1.9320225
53381,1.817067
53382,1.590835
53383,2.1537056
53384,1.7048194
53385,1.6385481
53386,1.9638277
53387,1.4742323
53388,1.6157546
53389,1.0826807
53390,1.2597616
53391,1.6384525
53392,1.7705092
53393,1.4963722
53394,1.7127117
53395,1.831413
53396,2.0548096
53397,1.9087178
53398,1.7678024
53399,2.1056688
53400,1.9749529
53401,1.519738
53402,1.4103425
53403,1.9516815
53404,1.5400167
53405,1.7814735
53406,2.511113
53407,1.8364882
53408,1.7199684
53409,1.5436914
53410,2.4173627
53411,2.128142
53412,1.9110765
53413,1.7324674
53414,1.7598267
53415,2.5183077
53416,1.8327054
53417,1.8347812
53418,1.5169654
53419,2.2262151
53420,1.6852863
53421,2.0792806
53422,2.133072
53423,1.8836931
53424,1.4871142
53425,2.0945725
53426,2.3711796
53427,1.8746291
53428,1.9759151
53429,1.318229
53430,1.7043515
53431,1.7384304
53432,1.5168722
53433,2.4107327
53434,1.9345809
53435,2.1828592
53436,1.9940574
53437,2.423635
53438,2.0600936
53439,1.8624835
53440,1.5802227
53441,1.8824635
53442,2.2019844
53443,1.3969939
53444,1.9395565
53445,1.8018728
53446,1.2315795
53447,1.9331194
53448,2.0583055
53449,1.7856181
53450,2.112194
53451,2.2733738
53452,2.2539077
53453,1.92876
53454,2.21132
53455,1.5281087
53456,2.386708
53457,2.2537496
53458,1.6447251
53459,1.2779316
53460,1.6884143
53461,2.079279
53462,1.8210561
53463,1.9387771
53464,1.9546845
53465,1.4907568
53466,2.3011365
53467,2.112229
53468,1.6284835
53469,2.4156778
53470,1.7403957
53471,1.3096427
53472,2.052155
53473,2.3084233
53474,1.5777454
53475,1.9276073
53476,1.9914936
53477,1.7105968
53478,1.7721659
53479,2.043026
53480,2.3192647
53481,1.798218
53482,2.1484427
53483,1.706247
53484,2.198122
53485,1.2826495
53486,1.833146
53487,2.1908224
53488,1.8212831
53489,2.044072
53490,1.5625571
53491,1.4701238
53492,1.642531
53493,1.2994534
53494,1.7912877
53495,1.63422
53496,1.3578749
53497,1.5392194
53498,1.546762
53499,2.2770526
53500,2.3255444
53501,1.9944876
53502,1.9901173
53503,1.4529521
53504,1.652187
53505,1.9560385
53506,1.9335008
53507,2.3832455
53508,1.57918
53509,2.1029074
53510,2.402161
53511,1.739903
53512,2.0369499
53513,1.4394484
53514,1.5857382
53515,2.199352
53516,1.4836786
53517,1.5711535
53518,2.1378007
53519,1.3529228
53520,1.7612141
53521,1.7437193
53522,1.7975605
53523,2.4003239
53524,2.243598
53525,1.3597527
53526,1.6777419
53527,1.603102
53528,1.8277377
53529,2.2080898
53530,2.08233
53531,1.3900716
53532,1.4700053
53533,2.1733153
53534,2.0348349
53535,1.4165779
53536,1.7953852
53537,1.9691389
53538,1.5192876
53539,1.6918643
53540,1.7053497
53541,1.7793972
53542,1.8086945
53543,1.577425
53544,1.7467859
53545,1.8331538
53546,1.8306004
53547,1.8709058
53548,2.1022806
53549,1.8808556
53550,1.9055673
53551,1.4542615
53552,2.3888175
53553,2.432364
53554,2.1714766
53555,2.1424313
53556,2.247148
53557,2.1192932
53558,2.0029476
53559,2.029998
53560,2.05803
53561,2.3944232
53562,1.8545195
53563,2.2558439
53564,2.3675728
53565,1.8056381
53566,2.223487
53567,1.4418566
53568,1.920326
53569,1.791919
53570,1.1673269
53571,1.8227661
53572,1.6877109
53573,2.1633239
53574,2.154706
53575,1.6347752
53576,1.3152769
53577,2.295155
53578,2.3463464
53579,2.203266
53580,1.8388492
53581,1.7948745
53582,1.7954297
53583,1.6740248
53584,2.0221865
53585,2.0828416
53586,2.1174269
53587,1.576515
53588,1.6915747
53589,2.1125388
53590,1.6946807
53591,2.2741017
53592,2.085666
53593,1.6499665
53594,1.9097744
53595,2.2016306
53596,1.8153943
53597,1.6838838
53598,1.8996028
53599,2.3241568
53600,1.874602
53601,2.312465
53602,1.7537223
53603,2.1488771
53604,1.493973
53605,2.203431
53606,2.0212946
53607,1.4722884
53608,2.213997
53609,2.0801435
53610,1.0681938
53611,1.8019463
53612,2.4805787
53613,1.8826302
53614,1.4036636
53615,1.2787035
53616,1.5166137
53617,1.6853431
53618,1.1987242
53619,1.6906736
53620,2.0465868
53621,2.044217
53622,1.6365845
53623,1.9741054
53624,2.397552
53625,1.4597619
53626,1.5987643
53627,2.3032775
53628,1.9391385
53629,2.3902419
53630,1.9902288
53631,1.838306
53632,1.8072032
53633,2.0319405
53634,1.1331561
53635,2.1060157
53636,1.9561143
53637,1.7044684
53638,1.6886702
53639,1.5766755
53640,1.5160332
53641,1.571755
53642,2.1337962
53643,1.56548
53644,2.1255846
53645,1.6163955
53646,1.6323127
53647,2.1487913
53648,2.0274904
53649,1.48432
53650,2.396288
53651,1.7508986
53652,1.5922436
53653,1.7150007
53654,2.354437
53655,1.9463524
53656,2.0641923
53657,1.7690128
53658,2.186428
53659,1.331173
53660,2.0184195
53661,1.9900103
53662,1.608866
53663,1.9985029
53664,1.7938776
53665,1.8776108
53666,2.1819127
53667,1.7837307
53668,1.8474036
53669,2.0513642
53670,1.2879097
53671,1.5200254
53672,1.885844
53673,1.5665586
53674,1.6437645
53675,1.9731222
53676,2.0444722
53677,2.234375
53678,1.8477821
53679,1.6950469
53680,1.4193577
53681,1.8985373
53682,2.1931953
53683,1.676222
53684,1.7325586
53685,2.1092925
53686,1.9512541
53687,1.8300986
53688,2.1481512
53689,1.6713133
53690,1.8147994
53691,2.1938043
53692,1.9307572
53693,1.6103154
53694,2.03238
53695,2.1066127
53696,1.3838016
53697,2.3954108
53698,2.2506576
53699,1.540294
53700,1.445343
53701,1.7087744
53702,1.613761
53703,2.266703
53704,1.8744954
53705,2.0692587
53706,1.686514
53707,2.3401256
53708,2.2688646
53709,2.170836
53710,2.2746606
53711,1.6154848
53712,2.0966084
53713,1.8118107
53714,1.741921
53715,1.9360183
53716,1.7819983
53717,1.7808547
53718,1.4483218
53719,2.3388183
53720,1.9780011
53721,1.5920873
53722,2.0356712
53723,2.2018998
53724,1.3018441
53725,2.205319
53726,1.3615079
53727,1.9535826
53728,1.7655661
53729,2.0579164
53730,1.708754
53731,2.1125944
53732,1.5197809
53733,1.9896072
53734,1.7309835
53735,1.9847767
53736,1.9595283
53737,2.0320318
53738,1.5944014
53739,2.0614715
53740,1.9252679
53741,2.0072877
53742,1.526256
53743,2.0767767
53744,2.4345455
53745,1.791367
53746,1.9653797
53747,1.8271528
53748,1.8133308
53749,2.0177698
53750,2.1991932
53751,1.308383
53752,1.571642
53753,1.5845971
53754,2.054188
53755,2.26242
53756,2.1297195
53757,1.8771958
53758,1.196476
53759,2.0575514
53760,2.287985
53761,1.8518682
53762,1.2291293
53763,2.3026216
53764,2.1081798
53765,1.15922
53766,1.3832824
53767,1.7717723
53768,1.6468258
53769,1.9191788
53770,1.7148966
53771,1.7145367
53772,2.3062
53773,1.8282856
53774,1.7654041
53775,1.96667
53776,2.205302
53777,1.9813609
53778,1.4284952
53779,1.7757723
53780,1.5635259
53781,1.791583
53782,1.8622134
53783,1.7110354
53784,1.499965
53785,1.8564306
53786,1.9692671
53787,2.3482108
53788,1.8393048
53789,1.4616586
53790,1.7144413
53791,1.9320124
53792,1.4413229
53793,1.4337003
53794,1.256709
53795,2.2849925
53796,1.7755568
53797,1.4368896
53798,1.9711152
53799,2.488216
53800,1.5669457
53801,1.768831
53802,1.748097
53803,1.7979081
53804,1.823516
53805,2.0889835
53806,2.040336
53807,1.8833245
53808,1.490881
53809,2.2479336
53810,2.010912
53811,1.6731356
53812,1.7437564
53813,1.9229876
53814,1.8072518
53815,1.9510767
53816,1.8511581
53817,1.219696
53818,1.7531353
53819,2.3107424
53820,1.83297
53821,1.9807543
53822,1.4522438
53823,2.2567441
53824,2.232918
53825,1.7393624
53826,2.3316147
53827,1.6645526
53828,1.1533203
53829,1.7609711
53830,1.282349
53831,2.1217983
53832,1.7787379
53833,2.4785433
53834,1.8205848
53835,1.4799986
53836,1.4476709
53837,1.8337467
53838,2.070221
53839,2.0985255
53840,1.4871032
53841,1.3370316
53842,1.9533552
53843,1.5731242
53844,1.826566
53845,1.8358059
53846,1.0359039
53847,1.7317567
53848,1.6681924
53849,2.2227669
53850,2.1023724
53851,1.7962306
53852,1.5587593
53853,1.6673007
53854,1.7201712
53855,2.1246204
53856,1.9012996
53857,2.075987
53858,1.4134829
53859,1.5016968
53860,1.5724001
53861,1.8857682
53862,1.8885409
53863,1.7304995
53864,2.0202394
53865,2.1049469
53866,1.8129467
53867,1.2417496
53868,2.655972
53869,1.5921749
53870,1.681124
53871,1.9373724
53872,1.386462
53873,1.3413103
53874,2.4609952
53875,2.3932729
53876,2.1548584
53877,1.957735
53878,1.7035458
53879,1.7868487
53880,2.48978
53881,1.9830712
53882,2.1560721
53883,2.110887
53884,1.7418084
53885,1.7755535
53886,2.3462467
53887,2.235462
53888,1.9926612
53889,1.4591486
53890,1.3805063
53891,1.7099441
53892,2.5598643
53893,2.2326345
53894,1.5389667
53895,2.1744125
53896,2.0527253
53897,1.9114423
53898,2.1106482
53899,2.1593347
53900,1.5960708
53901,1.6506658
53902,1.5481528
53903,1.6355406
53904,2.004566
53905,1.9968888
53906,1.8837011
53907,1.5141144
53908,1.4875624
53909,1.9647684
53910,2.1401682
53911,1.3874373
53912,2.2840872
53913,2.1221807
53914,2.0113568
53915,2.244687
53916,2.3121154
53917,1.6441705
53918,1.3976384
53919,1.433898
53920,1.6279268
53921,1.9164511
53922,2.0986528
53923,2.3659046
53924,2.2854104
53925,1.1901894
53926,2.05695
53927,1.84029
53928,2.2627954
53929,1.3030288
53930,1.8374205
53931,1.855449
53932,1.4339943
53933,1.930099
53934,1.999633
53935,1.3645833
53936,2.0044909
53937,1.2400382
53938,2.1884437
53939,2.1802394
53940,2.164478
53941,1.6457589
53942,1.481049
53943,1.7301391
53944,1.5704211
53945,2.2714372
53946,1.9070568
53947,2.198168
53948,1.9778955
53949,2.0281365
53950,1.7059358
53951,1.6409869
53952,1.9211698
53953,1.2133569
53954,2.1044993
53955,1.675904
53956,1.7141204
53957,1.44294
53958,2.1285696
53959,1.8945404
53960,2.2164059
53961,1.3671615
53962,2.2442458
53963,1.4146476
53964,1.8521845
53965,1.2038475
53966,1.6273515
53967,2.134801
53968,2.1500924
53969,1.7486236
53970,2.126945
53971,1.9784849
53972,2.0479994
53973,1.8901424
53974,1.1959654
53975,1.473084
53976,2.1776748
53977,1.7983828
53978,1.575711
53979,2.0387735
53980,1.2919722
53981,1.6746228
53982,1.6860743
53983,1.2008119
53984,1.3022332
53985,1.2399513
53986,2.0457745
53987,1.8386457
53988,1.6848971
53989,1.9366746
53990,2.20267
53991,2.0581348
53992,1.4586852
53993,2.170422
53994,1.7213576
53995,1.4234703
53996,1.7536923
53997,1.84344
53998,2.0628877
53999,2.2722256
54000,1.9748288
54001,1.9416299
54002,1.9140666
54003,1.9228199
54004,1.0369551
54005,2.2722743
54006,1.7759502
54007,1.3493485
54008,2.3459659
54009,1.7071862
54010,2.1167462
54011,1.715742
54012,2.2667427
54013,1.5355237
54014,2.3826342
54015,1.8579386
54016,1.9269252
54017,1.6228471
54018,1.7542496
54019,1.3062251
54020,1.6643616
54021,1.5663369
54022,2.0829666
54023,1.8619877
54024,1.959649
54025,1.9346113
54026,1.3486366
54027,2.1268096
54028,2.3159058
54029,1.6601121
54030,1.972281
54031,1.4454731
54032,2.1136568
54033,1.8114423
54034,1.9307166
54035,1.9485962
54036,1.6405544
54037,1.7910727
54038,2.343469
54039,1.4137677
54040,1.6509193
54041,2.0450773
54042,2.0737848
54043,2.3706434
54044,1.6718532
54045,1.570163
54046,1.6327085
54047,1.6957946
54048,1.8693643
54049,1.699882
54050,2.0877285
54051,1.6989069
54052,1.6641175
54053,1.9850703
54054,1.629523
54055,2.1605265
54056,2.0876265
54057,1.0791869
54058,1.6686372
54059,1.6569906
54060,2.1126425
54061,2.3559542
54062,1.9435333
54063,2.0232708
54064,1.6355376
54065,1.5371931
54066,1.9718614
54067,1.6442937
54068,1.7933172
54069,1.8723675
54070,1.9301406
54071,1.9653125
54072,1.535612
54073,1.5846064
54074,1.1390065
54075,2.0201242
54076,2.3980255
54077,1.8839737
54078,1.6760612
54079,1.8423772
54080,1.7864554
54081,1.7085528
54082,1.304848
54083,1.635005
54084,2.1931915
54085,2.1326253
54086,1.6906407
54087,1.630367
54088,1.515455
54089,2.1302333
54090,1.5773318
54091,1.5893378
54092,1.4726965
54093,1.590981
54094,1.888605
54095,1.9121726
54096,2.0129604
54097,1.8674308
54098,1.6094531
54099,1.713358
54100,1.5261405
54101,1.5578316
54102,2.3388805
54103,2.2115712
54104,1.9338977
54105,2.2451935
54106,2.133918
54107,1.2548048
54108,2.3239326
54109,1.5305145
54110,2.0855803
54111,1.7388476
54112,2.1799145
54113,1.5840621
54114,1.9812565
54115,1.1715031
54116,2.3961911
54117,1.8364773
54118,2.0925694
54119,2.0272148
54120,1.4527792
54121,2.06607
54122,1.4686911
54123,1.7841201
54124,2.021248
54125,2.32841
54126,1.4341753
54127,2.1595554
54128,1.385372
54129,1.4204695
54130,2.231055
54131,2.220097
54132,2.3084087
54133,2.0531836
54134,1.7162763
54135,2.213304
54136,2.12004
54137,2.0834758
54138,2.2205133
54139,1.1381989
54140,1.6271904
54141,1.9276515
54142,2.4122891
54143,2.0316544
54144,1.3158689
54145,0.68801
54146,1.858392
54147,2.0692863
54148,1.6825073
54149,1.5108631
54150,1.406585
54151,1.7886595
54152,1.72068
54153,1.8828886
54154,2.2647982
54155,1.7953275
54156,2.0484636
54157,1.5684443
54158,2.1570613
54159,1.3562716
54160,1.8927552
54161,2.1946297
54162,1.701865
54163,1.9321538
54164,1.7559686
54165,1.9842136
54166,1.4424863
54167,2.0195022
54168,1.907247
54169,1.3578937
54170,1.813176
54171,1.0622505
54172,1.5457199
54173,1.7161982
54174,1.9248987
54175,2.1111224
54176,2.3864684
54177,1.835926
54178,1.921232
54179,1.5696352
54180,2.3702674
54181,2.133617
54182,1.7240441
54183,1.6326118
54184,1.9058799
54185,1.5226896
54186,1.431081
54187,2.1925406
54188,1.9379919
54189,1.421734
54190,2.177141
54191,1.7105559
54192,1.524322
54193,1.597266
54194,2.2238975
54195,1.6813662
54196,2.2283742
54197,1.7917137
54198,1.7533492
54199,2.0256898
54200,1.4342566
54201,1.448279
54202,1.5229676
54203,1.6078013
54204,1.7276099
54205,1.8838042
54206,1.5844004
54207,1.9969493
54208,2.4805527
54209,1.7004055
54210,2.2402961
54211,1.5140517
54212,1.7870296
54213,2.0708838
54214,2.2938285
54215,2.0320914
54216,1.9600173
54217,2.098853
54218,1.752599
54219,1.7267104
54220,2.0322676
54221,2.1811514
54222,1.7400496
54223,1.0140781
54224,1.7121859
54225,1.8584667
54226,1.4599273
54227,1.5679373
54228,1.3173147
54229,1.9532549
54230,1.6600244
54231,2.4643178
54232,1.0638927
54233,1.9075229
54234,2.1510959
54235,1.8315402
54236,1.845597
54237,1.747908
54238,1.4507036
54239,2.0993557
54240,1.8053843
54241,1.4672691
54242,2.2711792
54243,2.2913918
54244,1.9181366
54245,2.0986443
54246,2.0166538
54247,1.6972934
54248,2.098714
54249,1.816889
54250,1.6315725
54251,1.5492659
54252,2.1302402
54253,1.8704312
54254,1.7023218
54255,1.7634016
54256,1.8761404
54257,2.3043199
54258,1.8039448
54259,2.1159787
54260,2.1476693
54261,2.1512668
54262,1.1782763
54263,2.1656797
54264,1.5052679
54265,1.9891965
54266,1.9848026
54267,2.1965923
54268,1.6106125
54269,1.8608255
54270,2.0528278
54271,2.1489353
54272,1.6635311
54273,2.1577315
54274,0.95439565
54275,1.8778875
54276,1.7543018
54277,1.9263953
54278,2.2881
54279,1.8211648
54280,1.2819829
54281,1.475705
54282,1.3377784
54283,1.6025165
54284,1.6189125
54285,1.8940568
54286,1.3927125
54287,1.3136961
54288,1.94923
54289,2.1046546
54290,2.1876824
54291,2.026974
54292,2.2441788
54293,1.6380434
54294,2.183631
54295,2.131992
54296,1.9554789
54297,1.981627
54298,1.615083
54299,1.9401618
54300,1.9823763
54301,1.5746392
54302,1.8378563
54303,1.9978589
54304,2.2872956
54305,1.5644557
54306,1.5787884
54307,1.7681593
54308,2.443882
54309,2.1555927
54310,2.155103
54311,1.9929261
54312,2.0403476
54313,1.7883364
54314,1.3049049
54315,2.1354458
54316,1.5997252
54317,1.3128583
54318,2.0911841
54319,1.8341408
54320,1.3013821
54321,1.7219698
54322,2.1788116
54323,1.9758341
54324,1.5077596
54325,2.5547347
54326,1.8031747
54327,1.6555128
54328,1.1425931
54329,1.4056209
54330,1.9516561
54331,2.0149226
54332,1.9704744
54333,2.110154
54334,2.2913423
54335,2.0438108
54336,1.6825483
54337,2.1018648
54338,2.142639
54339,1.8682348
54340,1.9905217
54341,1.3942428
54342,1.7807645
54343,2.1336296
54344,1.8594974
54345,1.5593098
54346,1.7808611
54347,1.6754849
54348,1.5519321
54349,1.7663987
54350,1.3642468
54351,1.9145317
54352,1.4988283
54353,1.9673084
54354,1.8714013
54355,2.244556
54356,1.8290472
54357,1.7843169
54358,1.7327
54359,1.7934318
54360,1.919824
54361,1.77118
54362,1.9435098
54363,1.6931098
54364,1.7115041
54365,2.227191
54366,1.6541204
54367,2.1496837
54368,1.1716074
54369,2.1023607
54370,2.0936382
54371,2.4414546
54372,1.809829
54373,2.4080718
54374,1.948247
54375,2.1525106
54376,1.8758262
54377,2.5204284
54378,1.6771059
54379,1.5540409
54380,1.8308132
54381,1.5756104
54382,2.3056424
54383,1.744731
54384,2.0620813
54385,1.6369997
54386,1.6915746
54387,1.6498253
54388,1.6456708
54389,1.5780182
54390,1.6963515
54391,2.2513297
54392,1.7301886
54393,1.4217826
54394,1.6570505
54395,2.2666528
54396,2.2279696
54397,1.8253644
54398,2.3104994
54399,1.5756147
54400,2.147826
54401,2.2960434
54402,2.2496557
54403,1.5878948
54404,1.3953962
54405,1.7078232
54406,2.5659347
54407,1.1972792
54408,1.7725874
54409,1.9112198
54410,2.072603
54411,2.1851418
54412,2.434249
54413,1.8242164
54414,1.8277854
54415,1.5590019
54416,1.3275336
54417,2.3639154
54418,1.7712221
54419,1.59902
54420,1.3084224
54421,2.0286748
54422,1.8236802
54423,2.3892217
54424,1.4653018
54425,2.144454
54426,1.9413785
54427,2.3596256
54428,1.9139712
54429,2.3304377
54430,1.846511
54431,1.856349
54432,2.000882
54433,1.8110422
54434,1.6529928
54435,1.6711546
54436,1.9359592
54437,2.2953966
54438,1.7471036
54439,1.7227592
54440,2.0603433
54441,2.127355
54442,2.1815577
54443,2.1839147
54444,2.2075293
54445,1.5138801
54446,2.1138391
54447,1.9569145
54448,1.6398771
54449,1.5619715
54450,1.2024822
54451,1.7690439
54452,1.9341272
54453,2.0004084
54454,1.8225036
54455,2.161921
54456,2.3910446
54457,1.8655107
54458,1.785818
54459,1.5748135
54460,1.4315896
54461,2.343504
54462,2.3002772
54463,2.179662
54464,1.8127469
54465,2.385159
54466,2.3891203
54467,2.170334
54468,2.0841403
54469,2.0979648
54470,1.6292117
54471,1.6688339
54472,1.4816871
54473,1.5463501
54474,1.8895807
54475,1.8069608
54476,1.4602083
54477,1.6080242
54478,2.1477513
54479,1.8641998
54480,1.5603718
54481,1.9202272
54482,2.1733553
54483,1.6878788
54484,1.7301323
54485,1.739404
54486,1.8974533
54487,2.260633
54488,2.2191753
54489,2.0165076
54490,2.2504928
54491,1.4890966
54492,1.5135758
54493,1.8703262
54494,2.177001
54495,1.8358496
54496,1.6671095
54497,1.5598593
54498,1.3390703
54499,1.8889328
54500,2.127698
54501,1.7662058
54502,1.7620401
54503,2.1427195
54504,1.9229641
54505,1.9211464
54506,2.2425802
54507,2.2582338
54508,2.0440457
54509,1.5444715
54510,2.063682
54511,2.0699925
54512,1.8307246
54513,1.316608
54514,2.2432058
54515,1.4680927
54516,2.1740537
54517,1.7019602
54518,1.7143764
54519,1.7332113
54520,1.6227694
54521,1.894676
54522,2.2479334
54523,2.2554152
54524,2.18977
54525,1.6120331
54526,1.9649216
54527,1.7430263
54528,2.1557937
54529,1.1353164
54530,2.4155083
54531,1.883299
54532,1.6890897
54533,1.9586893
54534,1.5365627
54535,2.1526377
54536,2.0711198
54537,2.1563866
54538,2.1404872
54539,1.8455217
54540,1.9122325
54541,2.211637
54542,2.0593402
54543,2.102915
54544,1.7585726
54545,2.165915
54546,2.3949003
54547,1.7120148
54548,2.002817
54549,1.542989
54550,1.0776044
54551,1.868393
54552,2.0237172
54553,2.2216654
54554,1.6315038
54555,2.0469952
54556,1.6988585
54557,2.233581
54558,1.2039745
54559,1.5001254
54560,1.4001315
54561,1.5493746
54562,1.7934487
54563,1.5649713
54564,2.059122
54565,1.4235258
54566,2.3042476
54567,1.474697
54568,1.6772109
54569,2.457295
54570,1.6436343
54571,1.8927276
54572,2.1405478
54573,1.7603979
54574,2.508417
54575,1.7281351
54576,1.5301987
54577,1.5110455
54578,1.9986719
54579,1.8559071
54580,1.8856312
54581,1.6896205
54582,2.0936613
54583,1.1282251
54584,1.5485268
54585,2.4313078
54586,1.6835583
54587,1.5642947
54588,1.698477
54589,1.777694
54590,1.8736109
54591,1.7127907
54592,1.2454087
54593,1.6693118
54594,1.2469664
54595,1.6111668
54596,1.8334366
54597,2.7017207
54598,1.9124581
54599,1.7619724
54600,1.7337104
54601,2.08609
54602,1.8617576
54603,1.703953
54604,1.9145606
54605,1.6458662
54606,2.2932074
54607,1.5635893
54608,1.7732524
54609,1.9909767
54610,2.4852474
54611,1.6359445
54612,1.4679403
54613,1.1745033
54614,1.6052425
54615,1.7964722
54616,2.168259
54617,2.0474613
54618,1.6778471
54619,2.042194
54620,1.8298235
54621,1.320314
54622,1.6326956
54623,2.310917
54624,2.0829363
54625,2.1743896
54626,2.1755257
54627,1.9941797
54628,2.1949253
54629,1.9731877
54630,1.8512272
54631,1.9520526
54632,2.1363106
54633,1.7449911
54634,1.8794421
54635,2.358928
54636,1.5914049
54637,2.012051
54638,1.5740888
54639,2.240405
54640,1.8429718
54641,1.7181416
54642,1.828622
54643,2.354701
54644,2.3988853
54645,1.2205514
54646,2.191945
54647,1.9046649
54648,1.6826115
54649,1.9394876
54650,1.3248458
54651,2.213232
54652,2.0874736
54653,1.7605244
54654,1.6655917
54655,2.0131629
54656,1.829905
54657,1.7635792
54658,1.8727971
54659,1.8771563
54660,1.7608106
54661,2.4450796
54662,1.9495602
54663,2.0137777
54664,1.7900405
54665,1.5116627
54666,1.8748025
54667,1.3573215
54668,1.5641302
54669,1.8195868
54670,2.0403466
54671,1.6630282
54672,1.9468367
54673,1.2621152
54674,2.126985
54675,1.9968816
54676,2.0538223
54677,1.8589482
54678,1.7894387
54679,2.3265395
54680,1.9885535
54681,2.5609503
54682,2.0892754
54683,2.1299348
54684,1.9234623
54685,1.6219847
54686,1.2261246
54687,1.5442772
54688,1.721934
54689,1.6598513
54690,1.8760248
54691,1.1510384
54692,1.5923474
54693,1.9966617
54694,2.5587778
54695,1.5729756
54696,1.6538743
54697,2.0065804
54698,1.9308383
54699,1.8362231
54700,1.730113
54701,1.7432058
54702,1.7240939
54703,2.5289073
54704,1.2394536
54705,1.6077601
54706,1.0312972
54707,1.970256
54708,1.8599429
54709,1.8842602
54710,1.671747
54711,1.6877004
54712,1.7019343
54713,2.1282368
54714,1.7717179
54715,1.7606668
54716,1.8545641
54717,1.3725431
54718,1.9878396
54719,1.7884483
54720,2.0881102
54721,1.6220794
54722,1.8295683
54723,1.1538404
54724,1.8354766
54725,1.9202511
54726,2.0793378
54727,1.6607674
54728,1.7159729
54729,2.220028
54730,2.415167
54731,1.6710377
54732,2.2767105
54733,2.1078308
54734,2.0285347
54735,1.6390239
54736,2.0221364
54737,1.5710304
54738,2.412229
54739,2.2862563
54740,2.2861705
54741,1.9263265
54742,2.48112
54743,1.7795409
54744,2.3485842
54745,1.7585231
54746,1.81149
54747,2.050125
54748,1.4406761
54749,1.8296548
54750,0.89728284
54751,2.153843
54752,1.9261429
54753,1.7003928
54754,1.7955819
54755,1.6461453
54756,2.4136798
54757,1.8248178
54758,1.7673161
54759,1.0267196
54760,1.4919925
54761,2.371235
54762,1.7040185
54763,1.4730742
54764,1.9550866
54765,1.9728637
54766,1.9881037
54767,1.383187
54768,2.0557146
54769,1.980669
54770,1.4183184
54771,1.6730679
54772,1.6831393
54773,1.8343487
54774,1.6160976
54775,2.1777189
54776,1.7625041
54777,1.7772119
54778,1.9565408
54779,1.423996
54780,1.9059088
54781,1.6589812
54782,1.6466547
54783,1.7506717
54784,2.2618554
54785,2.1767867
54786,2.0543375
54787,1.805539
54788,2.028378
54789,1.6749673
54790,2.155728
54791,1.8943692
54792,1.2424788
54793,1.7415379
54794,2.1325102
54795,2.0383205
54796,1.8298758
54797,2.063881
54798,2.3397787
54799,1.6171806
54800,1.7242253
54801,1.6244701
54802,1.982085
54803,2.2797968
54804,1.6048117
54805,2.215299
54806,2.0067277
54807,2.2366514
54808,2.0512013
54809,1.7059854
54810,2.2511683
54811,1.6832132
54812,1.4190197
54813,1.7007451
54814,1.5157666
54815,2.1449237
54816,1.1074442
54817,1.7665818
54818,1.7866957
54819,1.6742296
54820,1.8144271
54821,2.4837558
54822,2.1653037
54823,1.7695787
54824,1.549203
54825,2.1773586
54826,1.1502566
54827,1.7588325
54828,2.0207899
54829,2.0929883
54830,2.05785
54831,2.3591862
54832,1.7694049
54833,2.2227685
54834,1.9611267
54835,2.0425766
54836,2.0997891
54837,1.8180678
54838,2.0380962
54839,1.7414031
54840,1.7130976
54841,2.2989857
54842,1.4794784
54843,2.236947
54844,2.3048437
54845,2.14946
54846,1.7183555
54847,2.3172991
54848,1.9480505
54849,1.5636036
54850,1.5709838
54851,2.314672
54852,1.7380488
